car_name,year,selling_price,mileage_km,fuel_type,seller_type,transmission,owner,fuel_efficiency,engine_cc,max_power,torque,seats,fuel_efficiency_num,engine_cc_num,max_power_num,torque_num,brand,car_age,owner_numeric,power_per_cc,log_selling_price,price_category
Hyundai Verna CRDi SX ABS,2008,150000,120000,Diesel,Individual,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,18.1,1493.0,110.0,24.0,hyundai,16,1,0.07367716008037509,11.918397239722838,Budget
Hyundai Verna Transform SX VGT CRDi,2011,260000,90000,Diesel,Individual,Manual,Third Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5.0,16.2,1493.0,110.0,24.0,hyundai,13,2,0.07367716008037509,12.468440756144114,Budget
Hyundai Verna VTVT 1.6 SX,2017,950000,20000,Petrol,Individual,Manual,First Owner,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5.0,17.0,1591.0,121.3,151.0,hyundai,7,0,0.07624135763670647,13.76421831620775,Mid-range
Mahindra KUV 100 G80 K8 Dual Tone,2018,500000,60000,Petrol,Individual,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6.0,18.15,1198.0,82.0,115.0,mahindra,6,0,0.06844741235392321,13.122365377402328,Budget
Maruti Alto LXi,2009,135000,100000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,19.7,796.0,46.3,62.0,maruti,15,0,0.05816582914572864,11.813037464800539,Budget
Hyundai i20 1.2 Magna,2012,320000,51856,Petrol,Dealer,Manual,Third Owner,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5.0,18.5,1197.0,80.0,11.4,hyundai,12,2,0.06683375104427736,12.676079399771027,Budget
Maruti Ertiga SHVS VDI,2016,778000,70000,Diesel,Individual,Manual,Second Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0,24.52,1248.0,88.5,200.0,maruti,8,1,0.07091346153846154,13.564483088506746,Mid-range
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,475000,128000,Diesel,Individual,Manual,Third Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9.0,15.96,2523.0,63.0,180.0,mahindra,9,2,0.02497027348394768,13.07107218827772,Budget
Ford Figo Petrol LXI,2010,180000,50000,Petrol,Individual,Manual,Second Owner,15.6 kmpl,1196 CC,70 bhp,102Nm@ 4000rpm,5.0,15.6,1196.0,70.0,102.0,ford,14,1,0.05852842809364549,12.100717685412471,Budget
Ford Figo Diesel EXI,2011,250000,55130,Diesel,Dealer,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.0,160.0,ford,13,1,0.04860614724803431,12.429220196836383,Budget
Ford Figo Diesel Celebration Edition,2013,200000,169000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.1,160.0,ford,11,0,0.04867762687634024,12.206077645517674,Budget
Maruti Swift Dzire VDI,2014,530000,80000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,23.4,1248.0,74.0,190.0,maruti,10,1,0.05929487179487179,13.180634172318978,Mid-range
Chevrolet Beat Diesel LS,2013,170000,70000,Diesel,Individual,Manual,First Owner,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5.0,25.44,936.0,57.6,150.0,chevrolet,11,0,0.06153846153846154,12.04355959836804,Budget
Hyundai Grand i10 Asta,2015,434999,40000,Petrol,Dealer,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5.0,18.9,1197.0,82.0,114.0,hyundai,9,0,0.06850459482038429,12.983101310070822,Budget
Hyundai i10 Sportz,2009,150000,80000,Petrol,Individual,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5.0,20.36,1197.0,78.9,111.8,hyundai,15,1,0.06591478696741855,11.918397239722838,Budget
Mahindra Scorpio Intelli Hybrid S10,2016,1250000,30000,Diesel,Individual,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7.0,15.4,2179.0,120.0,280.0,mahindra,8,0,0.05507113354749885,14.038654909278163,Premium
Hyundai Santro Xing GL,2008,175000,40000,Petrol,Individual,Manual,First Owner,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5.0,0.0,1086.0,62.0,96.1,hyundai,16,0,0.0570902394106814,12.07254696717504,Budget
Maruti Swift VDI Optional,2017,693000,58559,Diesel,Dealer,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,25.2,1248.0,74.0,190.0,maruti,7,0,0.05929487179487179,13.448786721172443,Mid-range
Hyundai i20 1.2 Asta,2018,710000,42000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,18.6,1197.0,81.83,114.7,hyundai,6,0,0.06836257309941521,13.47302165746721,Mid-range
Tata Indigo eCS LX BSIV,2013,220000,80000,Diesel,Individual,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,23.03,1396.0,69.0,140.0,tata,11,0,0.0494269340974212,12.301387370778713,Budget
Ford EcoSport 1.5 TDCi Ambiente BSIV,2017,625000,40000,Diesel,Individual,Manual,Fourth & Above Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5.0,22.77,1498.0,98.59,205.0,ford,7,3,0.06581441922563418,13.345508528717259,Mid-range
Tata Tiago 1.05 Revotorq XZ,2016,400000,35000,Diesel,Individual,Manual,Second Owner,27.28 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5.0,27.28,1047.0,69.0,140.0,tata,8,1,0.0659025787965616,12.899222326086994,Budget
Hyundai Verna CRDi SX ABS,2007,250000,110000,Diesel,Individual,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5.0,18.1,1493.0,110.0,24.0,hyundai,17,1,0.07367716008037509,12.429220196836383,Budget
Hyundai Elite i20 Asta Option CVT BSIV,2018,800000,25000,Petrol,Individual,Automatic,First Owner,17.4 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5.0,17.4,1197.0,81.86,117.0,hyundai,6,0,0.0683876357560568,13.592368256649284,Mid-range
Mahindra Scorpio VLS AT 2.2 mHAWK,2009,365000,110000,Diesel,Individual,Automatic,Second Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0,11.79,2179.0,120.0,290.0,mahindra,15,1,0.05507113354749885,12.807655372286902,Budget
Volkswagen Vento 1.5 TDI Highline,2014,565000,111000,Diesel,Individual,Manual,First Owner,20.34 kmpl,1498 CC,103.2 bhp,250Nm@ 1500-2500rpm,5.0,20.34,1498.0,103.2,250.0,volkswagen,10,0,0.06889185580774367,13.244582780038517,Mid-range
Skoda Octavia Ambiente 1.9 TDI,2010,355000,116000,Diesel,Individual,Manual,First Owner,18.7 kmpl,1896 CC,66 bhp,210 / 1900,5.0,18.7,1896.0,66.0,210.0,skoda,14,0,0.03481012658227848,12.779875885354993,Budget
Mahindra Bolero 2011-2019 EX AC,2017,760000,90000,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0,15.96,2523.0,62.1,195.0,mahindra,7,1,0.02461355529131986,13.541075028051122,Mid-range
Maruti Wagon R LXI BS IV,2015,320000,50000,Petrol,Individual,Manual,Second Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,20.51,998.0,67.04,90.0,maruti,9,1,0.06717434869739479,12.676079399771027,Budget
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,950000,25000,Diesel,Individual,Manual,First Owner,25.1 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,25.1,1248.0,88.5,200.0,maruti,6,0,0.07091346153846154,13.76421831620775,Mid-range
Maruti Wagon R LXI Minor,2008,105000,100000,Petrol,Individual,Manual,Third Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5.0,18.9,1061.0,67.0,84.0,maruti,16,2,0.06314797360980208,11.561725152903833,Budget
Honda City i VTEC S,2015,500000,58161,Petrol,Dealer,Manual,First Owner,17.8 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5.0,17.8,1497.0,117.3,145.0,honda,9,0,0.0783567134268537,13.122365377402328,Budget
Tata Indigo CR4,2011,189000,70000,Diesel,Individual,Manual,Second Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm,5.0,23.57,1396.0,70.0,140.0,tata,13,1,0.050143266475644696,12.149507585033072,Budget
Maruti Alto K10 VXI,2014,229999,53473,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0,23.95,998.0,67.05,90.0,maruti,10,0,0.06718436873747495,12.345834587905333,Budget
Ford Figo Petrol Titanium,2010,229999,120000,Petrol,Individual,Manual,Third Owner,15.6 kmpl,1196 CC,70 bhp,102Nm@ 4000rpm,5.0,15.6,1196.0,70.0,102.0,ford,14,2,0.05852842809364549,12.345834587905333,Budget
Maruti Swift VVT ZXI,2017,625000,25000,Petrol,Individual,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,22.0,1197.0,81.8,113.0,maruti,7,0,0.0683375104427736,13.345508528717259,Mid-range
Mahindra Verito 1.5 D4 BSIII,2014,350000,106000,Diesel,Individual,Manual,Second Owner,20.8 kmpl,1461 CC,65 bhp,160Nm@ 2000rpm,5.0,20.8,1461.0,65.0,160.0,mahindra,10,1,0.044490075290896644,12.765691290604371,Budget
Maruti Eeco CNG 5 Seater AC BSIV,2017,400000,60000,CNG,Individual,Manual,First Owner,21.94 km/kg,1196 CC,61.7 bhp,85Nm@ 3000rpm,5.0,21.94,1196.0,61.7,85.0,maruti,7,0,0.051588628762541805,12.899222326086994,Budget
Maruti Swift ZXI ABS,2005,130000,120000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5.0,16.1,1298.0,88.2,11.5,maruti,19,1,0.0679506933744222,11.775297421715827,Budget
Renault Duster 4x4,2014,560000,132000,Diesel,Individual,Manual,Second Owner,19.72 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5.0,19.72,1461.0,108.45,245.0,renault,10,1,0.0742299794661191,13.235693848424024,Mid-range
Mahindra Bolero 2011-2019 SLX,2012,360000,200000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0,15.96,2523.0,62.1,195.0,mahindra,12,0,0.02461355529131986,12.793862088206213,Budget
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2018,700000,53000,Diesel,Individual,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5.0,23.0,1498.0,98.96,205.0,ford,6,0,0.06606141522029373,13.45883704259595,Mid-range
Mahindra Scorpio LX,2013,520000,110000,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9.0,12.05,2179.0,120.0,290.0,mahindra,11,0,0.05507113354749885,13.161586013632684,Mid-range
Hyundai i20 Sportz 1.2,2013,375000,70000,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0,18.5,1197.0,82.85,113.7,hyundai,11,0,0.06921470342522974,12.834683971615659,Budget
Tata Tiago 1.2 Revotron XE,2019,346000,16000,Petrol,Individual,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5.0,23.84,1199.0,84.0,114.0,tata,5,0,0.07005838198498748,12.754196944209095,Budget
Mahindra Scorpio VLX AT AIRBAG BSIV,2010,509999,97000,Diesel,Individual,Automatic,Second Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8.0,11.79,2179.0,120.0,290.0,mahindra,14,1,0.05507113354749885,13.142166004700508,Mid-range
Maruti Alto K10 VXI,2016,325000,20000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0,23.95,998.0,67.05,90.0,maruti,8,0,0.06718436873747495,12.691583538230217,Budget
Maruti Alto K10 VXI,2015,300000,24000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0,23.95,998.0,67.05,90.0,maruti,9,0,0.06718436873747495,12.611541086966115,Budget
Hyundai Verna Transform CRDi VGT SX ABS,2010,260000,110000,Diesel,Individual,Manual,Second Owner,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5.0,16.2,1493.0,110.0,24.0,hyundai,14,1,0.07367716008037509,12.468440756144114,Budget
Maruti SX4 ZXI AT,2009,200000,90000,Petrol,Individual,Automatic,Second Owner,12.6 kmpl,1586 CC,103.3 bhp,145Nm@ 4100rpm,5.0,12.6,1586.0,103.3,145.0,maruti,15,1,0.06513240857503153,12.206077645517674,Budget
Ford Figo Aspire 1.5 TDCi Titanium,2015,433000,70000,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0,25.83,1498.0,99.0,215.0,ford,9,0,0.06608811748998665,12.978495316450783,Budget
Hyundai Santa Fe 4x4 AT,2011,1200000,62000,Diesel,Individual,Automatic,Second Owner,11.72 kmpl,2199 CC,194.3 bhp,436.4Nm@ 1800-2500rpm,7.0,11.72,2199.0,194.3,436.4,hyundai,13,1,0.08835834470213734,13.997832948091215,Premium
Maruti Alto 800 LXI,2014,235000,50000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,22.74,796.0,47.3,69.0,maruti,10,0,0.059422110552763814,12.367345048436391,Budget
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,880000,33000,Diesel,Individual,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5.0,23.0,1498.0,98.96,205.0,ford,7,0,0.06606141522029373,13.68767832281738,Mid-range
Land Rover Freelander 2 TD4 HSE,2013,1650000,64788,Diesel,Dealer,Automatic,First Owner,0.0 kmpl,2179 CC,115 bhp,400 Nm /2000 rpm,5.0,0.0,2179.0,115.0,400.0,land,11,0,0.05277650298301973,14.316286451937186,Premium
Chevrolet Spark 1.0 PS,2010,125000,70000,Petrol,Individual,Manual,First Owner,16.0 kmpl,995 CC,63 bhp,90.3Nm@ 4200rpm,5.0,16.0,995.0,63.0,90.3,chevrolet,14,0,0.06331658291457286,11.736077016252437,Budget
Maruti Omni 8 Seater BSIV,2017,280000,32000,Petrol,Dealer,Manual,First Owner,14.0 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,5.0,14.0,796.0,35.0,6.1,maruti,7,0,0.04396984924623116,12.54254845357358,Budget
Honda City i DTEC V,2014,600000,70000,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0,26.0,1498.0,98.6,200.0,honda,10,0,0.06582109479305741,13.304686600863562,Mid-range
Hyundai i20 Asta Optional with Sunroof 1.2,2013,455999,35582,Petrol,Dealer,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0,18.5,1197.0,82.85,113.7,hyundai,11,0,0.06921470342522974,13.030248088496522,Budget
Mahindra TUV 300 T8 AMT,2017,660000,50000,Diesel,Individual,Automatic,First Owner,18.49 kmpl,1493 CC,100 bhp,230Nm@ 1500-2250rpm,7.0,18.49,1493.0,100.0,230.0,mahindra,7,0,0.06697923643670463,13.399996629152975,Mid-range
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,800000,60000,Diesel,Individual,Manual,First Owner,23.65 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,23.65,1248.0,88.5,200.0,maruti,7,0,0.07091346153846154,13.592368256649284,Mid-range
Volkswagen Polo 1.5 TDI Highline,2014,400000,110000,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5.0,20.14,1498.0,88.8,230.0,volkswagen,10,1,0.05927903871829105,12.899222326086994,Budget
Ford Freestyle Titanium Petrol BSIV,2019,720000,10000,Petrol,Individual,Manual,First Owner,19.0 kmpl,1194 CC,94.68 bhp,120Nm@ 4250rpm,5.0,19.0,1194.0,94.68,120.0,ford,5,0,0.0792964824120603,13.487007879880162,Mid-range
Maruti Swift Dzire VDI,2013,390000,100000,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5.0,23.4,1248.0,74.0,190.0,maruti,11,0,0.05929487179487179,12.873904582205107,Budget
Maruti Wagon R AMT VXI,2017,430000,20000,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm,5.0,20.51,998.0,67.0,90.0,maruti,7,0,0.06713426853707415,12.971542813248437,Budget
Ford Figo Aspire 1.5 TDCi Trend,2015,415000,100581,Diesel,Dealer,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5.0,25.83,1498.0,99.0,215.0,ford,9,0,0.06608811748998665,12.936036208848487,Budget
Mahindra TUV 300 T8,2015,730000,100000,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7.0,18.49,1493.0,100.0,240.0,mahindra,9,0,0.06697923643670463,13.500801182986649,Mid-range
Tata Indica Vista TDI LX,2013,225000,70000,Diesel,Individual,Manual,Second Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm,5.0,19.4,1405.0,70.0,135.4,tata,11,1,0.0498220640569395,12.323860125621126,Budget
Mahindra Bolero Power Plus ZLX,2019,740000,14000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7.0,16.5,1493.0,70.0,195.0,mahindra,5,0,0.04688546550569324,13.51440681653079,Mid-range
Datsun GO Plus T BSIV,2016,325000,70000,Petrol,Individual,Manual,Second Owner,19.44 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7.0,19.44,1198.0,67.0,104.0,datsun,8,1,0.055926544240400666,12.691583538230217,Budget
Maruti Ciaz VDi Plus,2014,459999,145000,Diesel,Individual,Manual,Second Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,26.21,1248.0,88.5,200.0,maruti,10,1,0.07091346153846154,13.038981768465277,Budget
Hyundai Accent Executive,2012,225000,109322,Petrol,Individual,Manual,Second Owner,16.36 kmpl,1495 CC,93.7 bhp,124.6Nm@ 3500rpm,5.0,16.36,1495.0,93.7,124.6,hyundai,12,1,0.06267558528428094,12.323860125621126,Budget
Hyundai Grand i10 1.2 Kappa Asta,2018,590000,10000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5.0,18.9,1197.0,81.86,113.75,hyundai,6,0,0.0683876357560568,13.28787951079572,Mid-range
Tata New Safari DICOR 2.2 VX 4x2,2010,300000,108957,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138 bhp,320Nm@ 1700-2700rpm,7.0,13.93,2179.0,138.0,320.0,tata,14,0,0.06333180357962367,12.611541086966115,Budget
Hyundai Verna Transform SX VTVT,2010,320000,100000,Petrol,Individual,Manual,Third Owner,16.2 kmpl,1599 CC,103.2 bhp,14.9 KGM at 3000 RPM,5.0,16.2,1599.0,103.2,14.9,hyundai,14,2,0.06454033771106941,12.676079399771027,Budget
Ford Endeavour 2.5L 4X2 MT,2012,551000,170000,Diesel,Individual,Manual,First Owner,13.1 kmpl,2499 CC,141 bhp,330Nm@ 1800rpm,7.0,13.1,2499.0,141.0,330.0,ford,12,0,0.056422569027611044,13.219491903015438,Mid-range
Ford Figo Diesel Titanium,2011,204999,70000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.0,160.0,ford,13,1,0.04860614724803431,12.230765258120545,Budget
Mahindra Bolero B4,2015,445000,40200,Diesel,Dealer,Manual,First Owner,21.0 kmpl,1498 CC,74.96 bhp,210nm@ 1600-2200rpm,7.0,21.0,1498.0,74.96,210.0,mahindra,9,0,0.05004005340453938,13.005831808336863,Budget
Maruti Alto LXi,2007,100000,70000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5.0,19.7,796.0,46.3,62.0,maruti,17,0,0.05816582914572864,11.51293546492023,Budget
Mahindra Bolero 2011-2019 SLE BSIII,2016,550000,120000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0,15.96,2523.0,62.1,195.0,mahindra,8,0,0.02461355529131986,13.217675375388819,Mid-range
Hyundai i20 Magna,2013,320000,110000,Petrol,Individual,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5.0,18.5,1197.0,82.85,113.7,hyundai,11,0,0.06921470342522974,12.676079399771027,Budget
Hyundai i20 1.2 Asta Option,2018,801000,20000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,18.6,1197.0,81.83,114.7,hyundai,6,0,0.06836257309941521,13.593617474489168,Mid-range
Mahindra Bolero 2011-2019 SLE,2011,370000,91863,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7.0,15.96,2523.0,62.1,195.0,mahindra,13,1,0.02461355529131986,12.821260987319457,Budget
Hyundai i20 Magna 1.2,2014,484999,28800,Petrol,Dealer,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5.0,18.6,1197.0,81.83,114.7,hyundai,10,0,0.06836257309941521,13.091904169919621,Budget
Ford EcoSport 1.5 TDCi Titanium BE BSIV,2018,925000,33360,Diesel,Dealer,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5.0,22.77,1498.0,98.59,205.0,ford,6,0,0.06581441922563418,13.73755009757506,Mid-range
Ford Figo Diesel Titanium,2010,180000,110000,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5.0,20.0,1399.0,68.0,160.0,ford,14,1,0.04860614724803431,12.100717685412471,Budget
Hyundai Santro Xing GL LPG,2012,175000,60000,LPG,Individual,Manual,Second Owner,17.8 km/kg,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)",5.0,17.8,1086.0,63.0,9.8,hyundai,12,1,0.058011049723756904,12.07254696717504,Budget
Tata Indica Vista Terra Quadrajet 1.3L,2010,111000,100000,Diesel,Individual,Manual,Second Owner,18.0 kmpl,1248 CC,75 bhp,190Nm@ 1750rpm,5.0,18.0,1248.0,75.0,190.0,tata,14,1,0.06009615384615385,11.6172944892629,Budget
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,390000,53000,Diesel,Individual,Manual,Second Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1500-2750rpm,5.0,21.9,1396.0,88.76,219.6,hyundai,11,1,0.06358166189111748,12.873904582205107,Budget
Maruti Swift VXI 2018,2018,509999,70000,Petrol,Individual,Manual,Second Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5.0,22.0,1197.0,81.8,113.0,maruti,6,1,0.0683375104427736,13.142166004700508,Mid-range
Maruti Wagon R VXI BS IV,2015,400000,22500,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5.0,20.51,998.0,67.04,90.0,maruti,9,0,0.06717434869739479,12.899222326086994,Budget
Tata Safari Storme EX,2017,1100000,20000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7.0,14.1,2179.0,147.94,320.0,tata,7,0,0.06789352914180817,13.910821646859095,Premium
Mahindra XUV500 W4,2015,650000,125000,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7.0,15.1,2179.0,140.0,330.0,mahindra,9,0,0.06424965580541533,13.384729180332174,Mid-range
Maruti Alto K10 2010-2014 VXI,2013,250000,35000,Petrol,Individual,Manual,First Owner,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5.0,20.92,998.0,67.1,90.0,maruti,11,0,0.06723446893787574,12.429220196836383,Budget
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,950000,80000,Diesel,Individual,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5.0,23.0,1498.0,98.96,205.0,ford,6,0,0.06606141522029373,13.76421831620775,Mid-range
Maruti Swift Dzire ZXi,2011,335000,15000,Petrol,Individual,Manual,First Owner,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5.0,17.5,1298.0,85.8,114.0,maruti,13,0,0.06610169491525424,12.721888795877375,Budget
Audi Q5 3.0 TDI Quattro,2014,1850000,76131,Diesel,Individual,Automatic,First Owner,13.22 kmpl,2967 CC,241.4 bhp,580Nm@ 1400-3250rpm,5.0,13.22,2967.0,241.4,580.0,audi,10,0,0.08136164475901585,14.430696737594902,Premium
Renault Duster 110PS Diesel RxL,2014,400000,123000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5.0,19.01,1461.0,108.45,248.0,renault,10,0,0.0742299794661191,12.899222326086994,Budget
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,3250000,33000,Diesel,Individual,Automatic,First Owner,11.3 kmpl,2987 CC,254.8 bhp,619Nm@ 1600-2400rpm,7.0,11.3,2987.0,254.8,619.0,mercedes-benz,10,0,0.08530297957817208,14.99416586199818,Premium
Maruti Alto K10 VXI,2015,290000,42000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5.0,23.95,998.0,67.05,90.0,maruti,9,0,0.06718436873747495,12.577639650232573,Budget
Tata Manza Aura (ABS) Safire BS IV,2012,200000,80868,Petrol,Individual,Manual,Third Owner,13.7 kmpl,1368 CC,88.8 bhp,116Nm@ 4750rpm,5.0,13.7,1368.0,88.8,116.0,tata,12,2,0.06491228070175438,12.206077645517674,Budget
Maruti Alto 800 LXI,2017,300000,50000,Petrol,Individual,Manual,Second Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5.0,24.7,796.0,47.3,69.0,maruti,7,1,0.059422110552763814,12.611541086966115,Budget
Honda CR-V 2.4L 4WD AT AVN,2017,1650000,52000,Petrol,Dealer,Automatic,First Owner,12.0 kmpl,2354 CC,187.4 bhp,226Nm@ 4400rpm,5.0,12.0,2354.0,187.4,226.0,honda,7,0,0.07960917587085811,14.316286451937186,Premium
